MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS,NUMBER_OF_PARAMS
relu2,8.143747000000005,ms,11.380822000000006,ms,8.820639988422394,ms,14.152288022518158,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.88825899999996,ms,79.13716600000008,ms,57.269023820877074,ms,219.97456039333343,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.441609999999994,ms,49.46279699999988,ms,35.868671907424925,ms,103.09443204498291,ms,0.0,kb,0.0,kb,2732595.0,kb,13662975.0,kb,354,6957956
relu1,7.967942000000004,ms,11.226908000000009,ms,20.698752265930175,ms,38.12070428848266,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.379414000000022,ms,77.15256399999994,ms,82.00991956138611,ms,319.03852945804596,ms,0.0,kb,0.0,kb,1052846.0,kb,4213149.0,kb,354,6957956
norm2,16.507023000000004,ms,49.23292900000002,ms,20.86192014503479,ms,58.21296048355102,ms,0.0,kb,0.0,kb,1049294.0,kb,5246470.0,kb,354,6957956
relu2,8.010155000000003,ms,11.235930999999995,ms,8.65571197605133,ms,14.010592037200928,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.804454999999972,ms,78.88296000000008,ms,57.218335549354556,ms,219.7692800912857,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.507853000000004,ms,49.606058,ms,37.46895994377136,ms,108.0146243610382,ms,0.0,kb,0.0,kb,2933546.0,kb,14667730.0,kb,354,6957956
relu1,8.112772,ms,11.397894999999993,ms,21.89494412660599,ms,40.463200500965115,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.323030000000006,ms,77.07883699999998,ms,86.34428737640381,ms,336.3890871067047,ms,0.0,kb,0.0,kb,1061315.0,kb,4247025.0,kb,354,6957956
norm2,16.48352499999999,ms,49.08481100000001,ms,20.887520126342775,ms,58.1431364364624,ms,0.0,kb,0.0,kb,1063529.0,kb,5317645.0,kb,354,6957956
relu2,7.970207000000005,ms,11.202915999999986,ms,8.635871932983399,ms,13.993215966224671,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,22.00069899999997,ms,79.71911300000012,ms,57.33967984390259,ms,220.19542406558992,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.43614499999999,ms,49.387260000000026,ms,39.18444794845581,ms,113.08252733802796,ms,0.0,kb,0.0,kb,3162776.0,kb,15813880.0,kb,354,6957956
relu1,8.097815000000008,ms,11.408285000000001,ms,22.961632424354555,ms,42.63228849220276,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.43078399999996,ms,77.44804999999987,ms,91.1037764043808,ms,355.33459092235563,ms,0.0,kb,0.0,kb,1063222.0,kb,4254653.0,kb,354,6957956
norm2,16.648597999999986,ms,50.165132000000064,ms,21.07446391105652,ms,58.801952304840086,ms,0.0,kb,0.0,kb,948008.0,kb,4740040.0,kb,354,6957956
relu2,8.011716999999996,ms,11.26633199999999,ms,8.650239979743958,ms,14.01436803150177,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.737561000000035,ms,78.59202799999989,ms,57.07494370651245,ms,219.30080019950867,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm,16.23214900000004,ms,48.252737000000074,ms,40.56521591758728,ms,117.19100875663757,ms,0.0,kb,0.0,kb,3389767.0,kb,16948835.0,kb,354,6957956
relu,8.051407999999997,ms,11.287779999999989,ms,24.065696108341218,ms,44.792960401058195,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv,21.631774999999998,ms,78.26497899999998,ms,165.7155205593109,ms,653.8803852615356,ms,0.0,kb,0.0,kb,1669844.0,kb,6681146.0,kb,354,6957956
pool,9.122881999999993,ms,11.232647000000004,ms,21.172095834732055,ms,21.172095834732055,ms,0.0,kb,0.0,kb,488829.0,kb,977658.0,kb,354,6957956
norm1,16.463879000000002,ms,48.92578400000009,ms,17.167264072418213,ms,46.93817578887939,ms,0.0,kb,0.0,kb,507969.0,kb,2539845.0,kb,354,6957956
relu1,8.202496000000002,ms,11.481137,ms,8.089472033977508,ms,12.45100803232193,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.369514999999993,ms,76.28100900000003,ms,38.30857619953156,ms,144.24272063446045,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354,6957956
norm2,16.469742000000004,ms,49.087215000000036,ms,16.368479875564574,ms,44.616031904220584,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354,6957956
relu2,7.936627999999992,ms,11.159360999999995,ms,7.8456320853233334,ms,11.7388481259346,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.942961999999973,ms,79.42468000000008,ms,36.77903998851776,ms,138.06723214530945,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354,6957956
norm1,16.16931100000003,ms,48.064286999999965,ms,17.07830411338806,ms,46.78054371833801,ms,0.0,kb,0.0,kb,539127.0,kb,2695635.0,kb,354,6957956
relu1,7.991037999999995,ms,11.240352000000007,ms,7.824320073127747,ms,12.24777607345581,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,18.77384499999993,ms,65.931065,ms,37.448480031967165,ms,140.73408017730713,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354,6957956
norm2,16.551729999999978,ms,49.365229999999876,ms,16.462943809509277,ms,44.860511821746826,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354,6957956
relu2,7.958782999999997,ms,11.207233000000008,ms,7.864864052772522,ms,11.759104083061219,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.92099400000002,ms,79.24784999999996,ms,36.67356827545166,ms,137.47548810863495,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354,6957956
norm1,16.14389300000002,ms,47.94946999999998,ms,17.27833631515503,ms,47.35283219909668,ms,0.0,kb,0.0,kb,586052.0,kb,2930260.0,kb,354,6957956
relu1,7.963434000000006,ms,11.188659000000012,ms,7.847232053756714,ms,12.387808042526245,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,18.75483700000001,ms,65.7528590000002,ms,39.3985920715332,ms,148.5308165550232,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354,6957956
norm2,16.43142899999999,ms,48.94810300000011,ms,16.31811186027527,ms,44.51398387718201,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354,6957956
relu2,7.938736999999996,ms,11.168309000000006,ms,7.871392038822174,ms,11.778240053653716,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.762980999999982,ms,78.69868099999995,ms,36.533344144821164,ms,137.05411205005646,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354,6957956
norm1,16.139764,ms,47.920216000000025,ms,17.597376092910768,ms,48.31840013885498,ms,0.0,kb,0.0,kb,587796.0,kb,2938980.0,kb,354,6957956
relu1,8.038214000000009,ms,11.326837000000003,ms,8.005568033695221,ms,12.663744022846222,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,18.688993000000035,ms,65.55554400000011,ms,41.47718380832672,ms,156.81283116340637,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354,6957956
norm2,16.49338099999999,ms,49.172770000000014,ms,16.377087862014772,ms,44.69932783508301,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354,6957956
relu2,8.016714999999998,ms,11.292947999999992,ms,7.934240035057067,ms,11.864128060340882,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.67728200000002,ms,78.44101799999996,ms,36.486784170150756,ms,136.87590410518646,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354,6957956
norm1,16.253005999999974,ms,48.38396999999996,ms,18.425280055999757,ms,50.84470407295227,ms,0.0,kb,0.0,kb,690946.0,kb,3454730.0,kb,354,6957956
relu1,8.129587000000006,ms,11.349669000000008,ms,8.205088009357452,ms,12.940928036212922,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,19.137064999999957,ms,67.29911800000006,ms,44.068895711898804,ms,167.15638420772552,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354,6957956
norm2,16.457417999999993,ms,48.97444600000004,ms,16.34275190734863,ms,44.558623907089235,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354,6957956
relu2,8.024834999999998,ms,11.29032600000001,ms,7.950272044658661,ms,11.89065608072281,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.639015999999977,ms,78.18990500000015,ms,36.45254418182373,ms,136.7520642223358,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354,6957956
norm1,16.20364999999998,ms,48.32808900000002,ms,19.140512063980104,ms,53.0911683883667,ms,0.0,kb,0.0,kb,721641.0,kb,3608205.0,kb,354,6957956
relu1,8.019097,ms,11.273127,ms,8.181088008880614,ms,13.047104037284852,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,18.612666000000015,ms,65.29393999999989,ms,45.56985644626617,ms,173.26121641254426,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354,6957956
norm2,16.391222000000006,ms,48.86837099999999,ms,16.271199880599976,ms,44.40684801673889,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354,6957956
relu2,7.91822,ms,11.120064000000005,ms,7.836992040157318,ms,11.71824008989334,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.826710000000038,ms,79.17798399999984,ms,36.62860816955566,ms,137.44864008045195,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354,6957956
