MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS,NUMBER_OF_PARAMS
conv,21.210976999999982,ms,76.41852299999994,ms,26.086975938796996,ms,95.19907148265838,ms,0.0,kb,0.0,kb,103880.0,kb,486497.0,kb,354,5604004
bn,16.42539100000003,ms,49.130517999999945,ms,16.224095993041992,ms,43.858464012145994,ms,0.0,kb,0.0,kb,103880.0,kb,519400.0,kb,354,5604004
0,12.71217500000003,ms,27.010495999999986,ms,30.5455681180954,ms,59.57235214710236,ms,0.0,kb,0.0,kb,2555086.0,kb,7665258.0,kb,354,5604004
conv,21.193354000000035,ms,76.39371499999993,ms,49.18723214912414,ms,187.63494470214843,ms,0.0,kb,0.0,kb,103880.0,kb,416049.5,kb,354,5604004
bn,16.479145999999975,ms,49.05859400000012,ms,16.26153595352173,ms,43.908959995269775,ms,0.0,kb,0.0,kb,103880.0,kb,519400.0,kb,354,5604004
conv,18.49950900000002,ms,64.6671170000001,ms,77.66729601860047,ms,301.50863989830015,ms,0.0,kb,0.0,kb,424771.5,kb,1699086.0,kb,354,5604004
bn,16.365237000000022,ms,48.96914199999999,ms,17.588384155273438,ms,48.407295917510986,ms,0.0,kb,0.0,kb,530388.0,kb,2651940.0,kb,354,5604004
conv,18.509294999999995,ms,64.88858200000003,ms,60.560223879814146,ms,233.03417549037934,ms,0.0,kb,0.0,kb,259700.0,kb,1038800.0,kb,354,5604004
bn,16.27505100000003,ms,48.60104000000005,ms,16.307519889831543,ms,44.560703958511354,ms,0.0,kb,0.0,kb,259700.0,kb,1298500.0,kb,354,5604004
conv,21.26093899999998,ms,76.48469099999994,ms,115.01081636238098,ms,450.9738566646576,ms,0.0,kb,0.0,kb,524617.5,kb,3878734.5,kb,354,5604004
bn,16.26891800000003,ms,48.41265000000003,ms,18.534304088592528,ms,51.163488073349,ms,0.0,kb,0.0,kb,521064.0,kb,2605320.0,kb,354,5604004
conv,18.54923199999998,ms,64.94898699999993,ms,36.89734417915344,ms,138.4527680902481,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354,5604004
bn,16.355909999999973,ms,48.91101199999999,ms,16.107775974273682,ms,43.618016120910646,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354,5604004
conv,21.259714999999925,ms,76.63800400000015,ms,32.4420158290863,ms,120.64003218269349,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,5604004
bn,16.22500700000005,ms,48.33567199999991,ms,16.137119941711425,ms,44.013536127090454,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354,5604004
0,12.708267999999984,ms,26.956139000000007,ms,31.314464301109314,ms,61.11142425537109,ms,0.0,kb,0.0,kb,2668831.0,kb,8006493.0,kb,354,5604004
conv,18.857132999999983,ms,66.10411100000016,ms,52.70755179786682,ms,201.80867150306702,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354,5604004
bn,16.63522800000004,ms,49.60739899999992,ms,16.50732783317566,ms,45.07702394104004,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354,5604004
maxpool4,12.273271000000006,ms,25.801300999999974,ms,18.489728001594543,ms,35.51702403259277,ms,0.0,kb,0.0,kb,1063338.0,kb,3190014.0,kb,354,5604004
conv,19.000358000000016,ms,66.782556,ms,53.72531164455414,ms,205.8454072532654,ms,0.0,kb,0.0,kb,103880.0,kb,415520.0,kb,354,5604004
bn,16.535581999999984,ms,49.37075399999999,ms,16.34051191329956,ms,44.42883202552795,ms,0.0,kb,0.0,kb,103880.0,kb,519400.0,kb,354,5604004
conv,18.604144000000037,ms,65.1444789999999,ms,50.537120259284976,ms,193.10329803371428,ms,0.0,kb,0.0,kb,65013.5,kb,260054.0,kb,354,5604004
bn,16.44446300000001,ms,49.17951000000005,ms,16.25750396347046,ms,43.94230408859253,ms,0.0,kb,0.0,kb,65013.5,kb,325067.5,kb,354,5604004
conv,21.489088999999982,ms,77.56475900000034,ms,69.16607915019989,ms,267.6411509370804,ms,0.0,kb,0.0,kb,129850.0,kb,2299657.5,kb,354,5604004
bn,16.46027399999999,ms,49.17799100000001,ms,16.385503931045534,ms,44.82704002761841,ms,0.0,kb,0.0,kb,129850.0,kb,649250.0,kb,354,5604004
conv,18.649192000000014,ms,65.43395999999994,ms,41.828703874588015,ms,158.37158299827576,ms,0.0,kb,0.0,kb,13073.5,kb,52294.0,kb,354,5604004
