MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS
norm1,16.26830200000001,ms,49.18120100000003,ms,18.263487813949585,ms,50.34687996482849,ms,0.0,kb,0.0,kb,337610.0,kb,1688050.0,kb,354
relu1,7.9180829999999975,ms,11.139699999999994,ms,7.81600003862381,ms,11.960576058864593,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.847796999999996,ms,66.28262100000002,ms,50.18128003501892,ms,191.89209729480743,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.339919999999996,ms,48.99273799999994,ms,16.16063998413086,ms,43.70598413658142,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,7.935357999999996,ms,11.133563,ms,7.842816024303437,ms,11.318048045635223,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.719328999999952,ms,78.77638200000001,ms,36.499552063941955,ms,137.03740808582305,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.67254000000002,ms,50.98413499999998,ms,18.75971178627014,ms,51.854880012512204,ms,0.0,kb,0.0,kb,350683.5,kb,1753417.5,kb,354
relu1,7.944840999999997,ms,11.143574000000005,ms,7.830112009048462,ms,11.975487990379333,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.011020999999957,ms,66.96980900000003,ms,51.30348791599274,ms,196.22918364906312,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.228723999999985,ms,48.62916800000004,ms,16.04601595592499,ms,43.33344004535675,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,7.942667000000011,ms,11.105194000000017,ms,7.868832061767578,ms,11.313312067985535,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.660909999999948,ms,78.56414800000026,ms,36.46377616024017,ms,136.91353612995147,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,15.796858999999955,ms,46.97275899999998,ms,17.99683168411255,ms,49.604063890457155,ms,0.0,kb,0.0,kb,371972.0,kb,1859860.0,kb,354
relu1,7.9950360000000025,ms,11.228551000000003,ms,7.874912063598633,ms,12.061888049125672,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.066909999999975,ms,67.09062600000001,ms,52.916831435203555,ms,202.71721494865417,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.289365999999987,ms,48.8156570000001,ms,16.112127982139587,ms,43.59811204624176,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,7.932035000000005,ms,11.142265,ms,7.869248058795929,ms,11.39424010705948,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.76177499999996,ms,78.99521000000001,ms,36.505152154922484,ms,137.15926407051086,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,15.98928799999998,ms,47.45024600000001,ms,18.25129590892792,ms,50.31212818050385,ms,0.0,kb,0.0,kb,386418.5,kb,1932092.5,kb,354
relu1,8.002680000000003,ms,11.226452000000002,ms,7.90643203830719,ms,12.12892803478241,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.04193899999997,ms,66.90271399999985,ms,54.05977573490143,ms,207.25023938274384,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.33301,ms,48.925808,ms,16.14707200050354,ms,43.62406411552429,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,7.907739000000003,ms,11.089608000000007,ms,7.831680073738098,ms,11.313952102661133,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.77059499999996,ms,79.00937300000002,ms,36.47766425514221,ms,136.95897624874115,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,15.829805000000002,ms,47.10511800000013,ms,18.31305596637726,ms,50.50512024974823,ms,0.0,kb,0.0,kb,456121.5,kb,2280607.5,kb,354
relu1,7.982516999999996,ms,11.214265999999993,ms,7.869824073791504,ms,12.0882880859375,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.125056000000004,ms,67.22831200000006,ms,55.29203237247467,ms,212.17590418434142,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.37751100000001,ms,49.17840899999993,ms,16.195679906845093,ms,43.79056004333496,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,7.916072000000009,ms,11.07849500000001,ms,7.831680036067962,ms,11.293184051036835,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.700816000000007,ms,78.77486299999985,ms,36.461568252563474,ms,136.95718403053283,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,15.96818000000002,ms,47.46722000000003,ms,18.495232045173644,ms,51.0580800447464,ms,0.0,kb,0.0,kb,553188.5,kb,2765942.5,kb,354
relu1,8.020009999999997,ms,11.255553000000003,ms,7.887168041706085,ms,12.15526406431198,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.019484999999985,ms,66.93218100000014,ms,56.57852785396576,ms,217.31152029418945,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.319354999999995,ms,49.04535299999989,ms,16.13670397567749,ms,43.66662405014038,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,7.987304999999991,ms,11.181135000000033,ms,7.90160005235672,ms,11.371648046970368,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.66899499999999,ms,78.63810900000001,ms,36.47696020793915,ms,136.90467199897765,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm5,15.784156000000014,ms,46.92747000000008,ms,18.500992210388183,ms,51.13001608657837,ms,0.0,kb,0.0,kb,607085.0,kb,3035425.0,kb,354
classifier,27.789166999999992,ms,57.583636000000084,ms,28.474783972740173,ms,51.32064000225067,ms,0.0,kb,0.0,kb,177.0,kb,531.0,kb,354
