MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS,NUMBER_OF_PARAMS
relu2,7.836692000000003,ms,10.950748999999998,ms,8.534527991771698,ms,13.81132798242569,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.60151299999998,ms,78.13082899999989,ms,56.96636767482757,ms,218.85580783557893,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,15.998758999999987,ms,48.062076999999945,ms,30.605791526794434,ms,87.54617542648316,ms,0.0,kb,0.0,kb,2132165.0,kb,10660825.0,kb,354,6957956
relu1,7.917300000000001,ms,11.099857999999994,ms,17.309312062740325,ms,31.336864048480987,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,20.78299099999996,ms,74.86228299999986,ms,68.24435170650482,ms,263.92611071777344,ms,0.0,kb,0.0,kb,952668.0,kb,3812437.0,kb,354,6957956
norm2,16.169635000000014,ms,48.130227000000005,ms,20.364000145912172,ms,56.70710435962677,ms,0.0,kb,0.0,kb,957530.0,kb,4787650.0,kb,354,6957956
relu2,7.865094999999991,ms,10.997996000000011,ms,8.574079934120178,ms,13.841087953567506,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.57711900000002,ms,77.94093399999993,ms,57.0659835357666,ms,219.11615986824035,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.039628,ms,48.393442000000114,ms,32.34579209899902,ms,92.7903038635254,ms,0.0,kb,0.0,kb,2365377.0,kb,11826885.0,kb,354,6957956
relu1,7.973286,ms,11.16936400000003,ms,18.479488060951233,ms,33.661440158843995,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,20.823317000000053,ms,74.93321399999985,ms,72.44127994918823,ms,280.83929614925387,ms,0.0,kb,0.0,kb,970178.0,kb,3882477.0,kb,354,6957956
norm2,16.226064,ms,48.25277300000002,ms,20.522336309432983,ms,57.179520544052124,ms,0.0,kb,0.0,kb,973884.0,kb,4869420.0,kb,354,6957956
relu2,7.8890170000000035,ms,11.018743999999995,ms,8.550143973827362,ms,13.826687995433808,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.501842,ms,77.89896900000002,ms,56.86419170951843,ms,218.49743990707398,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.118396000000015,ms,48.41221000000002,ms,34.04368006324768,ms,97.74038399505615,ms,0.0,kb,0.0,kb,2574640.5,kb,12873202.5,kb,354,6957956
relu1,7.885939999999997,ms,11.055539000000003,ms,19.505215969085693,ms,35.757696063041685,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.10528799999998,ms,76.17582300000004,ms,77.17792019081115,ms,299.7617919960022,ms,0.0,kb,0.0,kb,991960.0,kb,3969605.0,kb,354,6957956
norm2,16.175905999999987,ms,48.16370700000014,ms,20.520736148834228,ms,57.21616046142578,ms,0.0,kb,0.0,kb,1000635.0,kb,5003175.0,kb,354,6957956
relu2,8.054147999999993,ms,11.179122999999997,ms,8.755807958126068,ms,14.040447999477387,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.445058999999993,ms,77.59154499999983,ms,56.94275171470642,ms,218.74464005184174,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,15.993857999999989,ms,48.061515000000064,ms,35.555008104324344,ms,102.33507245254516,ms,0.0,kb,0.0,kb,2782751.0,kb,13913755.0,kb,354,6957956
relu1,7.881131999999995,ms,10.993188000000002,ms,20.61068787431717,ms,37.920895840168,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.021225999999988,ms,75.79986099999995,ms,81.71619241714478,ms,317.7599699373245,ms,0.0,kb,0.0,kb,1005082.0,kb,4022093.0,kb,354,6957956
norm2,16.144352000000012,ms,48.13062099999996,ms,20.558240080833436,ms,57.32752042865753,ms,0.0,kb,0.0,kb,1007246.5,kb,5036232.5,kb,354,6957956
relu2,7.872583999999998,ms,11.008377999999993,ms,8.565439952850342,ms,13.903551976203918,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.440507999999966,ms,77.56994699999998,ms,56.85110371398926,ms,218.38585571289062,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.085759000000028,ms,48.206659000000016,ms,37.29612804508209,ms,107.45424030399323,ms,0.0,kb,0.0,kb,2913387.0,kb,14566935.0,kb,354,6957956
relu1,7.818692999999997,ms,10.933061000000023,ms,21.681248168468475,ms,40.09696025514603,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,20.997477999999983,ms,75.80237999999991,ms,86.01171223449707,ms,335.1016636209488,ms,0.0,kb,0.0,kb,1028064.5,kb,4114023.0,kb,354,6957956
norm2,16.075816000000017,ms,47.815072999999856,ms,20.478144258499146,ms,57.11088055229187,ms,0.0,kb,0.0,kb,1047242.5,kb,5236212.5,kb,354,6957956
relu2,7.857615999999997,ms,10.974160000000003,ms,8.555743937969208,ms,13.811775982379913,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.685592999999976,ms,78.58044100000006,ms,57.071391817092895,ms,219.21984021759033,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.177974000000006,ms,48.54682900000002,ms,39.02687976074219,ms,112.68595122718811,ms,0.0,kb,0.0,kb,3226901.0,kb,16134505.0,kb,354,6957956
relu1,7.854616999999998,ms,10.964738999999994,ms,22.77593616771698,ms,42.30800026702881,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,20.804849000000008,ms,75.0116040000001,ms,90.57027130889892,ms,353.2337912015915,ms,0.0,kb,0.0,kb,1062629.5,kb,4252283.0,kb,354,6957956
