MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS
norm2,79.2156430000001,ms,243.77613099999957,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354
relu2,41.17747100000002,ms,79.24769000000008,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,441.98272000000014,ms,1765.298541999999,ms,0.0,ms,0,ms,207760.0,kb,1038800.0,kb,0.0,kb,0.0,kb,354
norm1,289.6657110000005,ms,873.1355620000004,ms,0.0,ms,0,ms,2700880.0,kb,13506701.0,kb,0.0,kb,0.0,kb,354
relu1,94.32467099999998,ms,185.54274900000007,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,529.2193599999987,ms,3439.851996000005,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354
norm2,76.8475120000001,ms,236.94895100000033,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354
relu2,40.78540599999997,ms,78.63781199999995,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,442.12662800000015,ms,1765.7708070000015,ms,0.0,ms,0,ms,207760.0,kb,1038800.0,kb,0.0,kb,0.0,kb,354
norm1,312.6735169999997,ms,942.3599910000005,ms,0.0,ms,0,ms,2908640.0,kb,14545678.0,kb,0.0,kb,0.0,kb,354
relu1,112.36403100000008,ms,221.6172129999998,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,566.7521850000003,ms,3686.505127000009,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354
norm2,77.02301799999995,ms,237.8239920000004,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354
relu2,40.401133,ms,77.85248600000001,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,441.1764419999995,ms,1761.8039939999965,ms,0.0,ms,0,ms,207760.0,kb,1038800.0,kb,0.0,kb,0.0,kb,354
norm1,336.5165049999989,ms,1013.7493100000006,ms,0.0,ms,0,ms,3116400.0,kb,15584655.0,kb,0.0,kb,0.0,kb,354
relu1,129.67285000000004,ms,256.133349,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,603.7402319999971,ms,3931.0042200000016,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354
norm2,77.221759,ms,238.6625679999998,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354
relu2,39.820398000000054,ms,76.66680400000006,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,440.0720730000004,ms,1757.3742510000009,ms,0.0,ms,0,ms,207760.0,kb,1038800.0,kb,0.0,kb,0.0,kb,354
norm,408.96559499999984,ms,1230.798267999999,ms,0.0,ms,0,ms,3324160.0,kb,16623632.0,kb,0.0,kb,0.0,kb,354
relu,140.71725,ms,278.20811499999985,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv,1253.730845999997,ms,8159.456155000019,ms,0.0,ms,0,ms,1662080.0,kb,11634560.0,kb,0.0,kb,0.0,kb,354
pool,265.9599620000003,ms,270.7038100000005,ms,0.0,ms,0,ms,415520.0,kb,831040.0,kb,0.0,kb,0.0,kb,354
norm1,45.22113699999992,ms,139.82288899999978,ms,0.0,ms,0,ms,415520.0,kb,2079016.0,kb,0.0,kb,0.0,kb,354
relu1,10.053999999999997,ms,16.73026400000001,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,108.1786430000003,ms,684.5185490000011,ms,0.0,ms,0,ms,207760.0,kb,1454320.0,kb,0.0,kb,0.0,kb,354
norm2,24.254564000000027,ms,75.40092400000007,ms,0.0,ms,0,ms,207760.0,kb,1039508.0,kb,0.0,kb,0.0,kb,354
relu2,8.99996500000002,ms,15.71947300000001,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,149.99442699999983,ms,600.7722969999995,ms,0.0,ms,0,ms,51940.0,kb,259700.0,kb,0.0,kb,0.0,kb,354
norm1,49.56742100000011,ms,152.1639660000001,ms,0.0,ms,0,ms,467460.0,kb,2338893.0,kb,0.0,kb,0.0,kb,354
relu1,12.777955999999998,ms,23.174390000000017,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,112.05455600000013,ms,718.0581169999991,ms,0.0,ms,0,ms,207760.0,kb,1454320.0,kb,0.0,kb,0.0,kb,354
norm2,24.374286000000048,ms,75.66487699999995,ms,0.0,ms,0,ms,207760.0,kb,1039508.0,kb,0.0,kb,0.0,kb,354
relu2,9.133146,ms,16.062138999999988,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,135.6040790000002,ms,541.857069,ms,0.0,ms,0,ms,51940.0,kb,259700.0,kb,0.0,kb,0.0,kb,354
norm1,55.55616699999989,ms,169.65290800000042,ms,0.0,ms,0,ms,519400.0,kb,2598770.0,kb,0.0,kb,0.0,kb,354
relu1,13.281934999999999,ms,24.207738000000028,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,123.27698700000013,ms,791.347397999999,ms,0.0,ms,0,ms,207760.0,kb,1454320.0,kb,0.0,kb,0.0,kb,354
norm2,24.353831000000024,ms,75.66226599999969,ms,0.0,ms,0,ms,207760.0,kb,1039508.0,kb,0.0,kb,0.0,kb,354
relu2,9.155929999999996,ms,16.122302000000015,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,134.25046299999974,ms,536.4528100000003,ms,0.0,ms,0,ms,51940.0,kb,259700.0,kb,0.0,kb,0.0,kb,354
norm1,60.820063999999995,ms,185.78972400000004,ms,0.0,ms,0,ms,571340.0,kb,2858647.0,kb,0.0,kb,0.0,kb,354
relu1,13.701466000000032,ms,25.07737899999998,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,132.44779100000014,ms,850.6607960000011,ms,0.0,ms,0,ms,207760.0,kb,1454320.0,kb,0.0,kb,0.0,kb,354
