MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS
conv2,21.75053299999999,ms,78.61717000000009,ms,36.52828797531128,ms,137.09212814712524,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.19930400000001,ms,48.09158799999999,ms,17.701407852172853,ms,48.63097601318359,ms,0.0,kb,0.0,kb,630190.0,kb,3150950.0,kb,354
relu1,8.052513000000012,ms,11.282009999999998,ms,7.976064019203186,ms,12.636448026657105,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.756464000000005,ms,65.69856599999999,ms,41.48070366382599,ms,156.83606270980835,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.36713799999999,ms,48.730678999999874,ms,16.247647912979126,ms,44.22086396789551,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.026378999999999,ms,11.236147000000013,ms,7.938112062931061,ms,11.819104110240936,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.808716999999984,ms,78.77686699999995,ms,36.56470415210724,ms,137.13289608860015,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.189587000000007,ms,48.272242000000055,ms,18.322624114990234,ms,50.63126408576965,ms,0.0,kb,0.0,kb,700713.0,kb,3503565.0,kb,354
relu1,8.174339000000002,ms,11.396647000000009,ms,8.179200045585633,ms,12.907904050827026,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.99425600000002,ms,66.68302800000001,ms,43.88585567569733,ms,166.42966434574126,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.490666,ms,49.16629199999997,ms,16.349823877334593,ms,44.62435199737549,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.071098000000008,ms,11.30217100000001,ms,7.988736055850983,ms,11.889600101947785,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.700324999999946,ms,78.36587900000002,ms,36.46083219909668,ms,136.75545619106293,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.139392000000026,ms,48.00539299999995,ms,19.154976156234742,ms,53.05347239112854,ms,0.0,kb,0.0,kb,739649.0,kb,3698245.0,kb,354
relu1,8.047022999999996,ms,11.280318999999995,ms,8.137952002048493,ms,12.985312034130096,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.745885000000015,ms,65.70720399999993,ms,45.71324815940857,ms,173.73689666461945,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.41796699999997,ms,48.93706,ms,16.291039949417115,ms,44.41420808410645,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.035189000000013,ms,11.239387999999996,ms,7.939488024711609,ms,11.82665606880188,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.869626000000032,ms,79.22946999999999,ms,36.60499218559265,ms,137.33622416305542,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.00704699999997,ms,47.675248000000124,ms,19.683040143013,ms,54.799968455314634,ms,0.0,kb,0.0,kb,873585.0,kb,4367925.0,kb,354
relu1,8.067047,ms,11.281104000000001,ms,8.298239971637726,ms,13.271391994953156,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.692493000000006,ms,65.55790199999986,ms,47.73760038280487,ms,181.87446455192566,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
